reward_today,future_today,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,3,6,27,2,49.92664769999101,,49.912273499998264,49.92664769999101,50.92674449997139,50.92674449997139,50.92674449997139,51.89470409997739,t,0.9519238000211772,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,4,0,28,3,51.914536699972814,,51.895416799990926,51.914536699972814,52.8939516999817,52.8939516999817,52.92739069997333,53.81439139999566,l,0.9171883999952115,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,4,1,29,1,53.83410759997787,,53.81538909999654,53.83410759997787,54.82683769997675,54.82683769997675,54.8438288999896,55.49535419998574,t,0.6629789999860805,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,4,2,30,6,55.516984199988656,,55.49715339997783,55.516984199988656,56.510492599976715,56.510492599976715,56.52702659997158,57.29424509999808,l,0.7705888999917079,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,4,3,31,0,57.30952409998281,,57.29498259999673,57.30952409998281,58.293653599976096,58.293653599976096,58.31044899998233,58.91389809999964,t,0.6117824999964796,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,4,4,32,2,58.93307079997612,,58.91541549999965,58.93307079997612,59.927156699995976,59.927156699995976,59.94412089997786,60.545101799973054,t,0.6126368000113871,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,4,5,33,4,60.564801399974385,,60.54635579997557,60.564801399974385,61.560044699988794,61.560044699988794,61.57735509998747,62.16192539999611,l,0.5874920999922324,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,4,6,34,5,62.179928399971686,,62.163232799997786,62.179928399971686,63.176672799978405,63.176672799978405,63.19417359997169,63.65812479998567,l,0.4730386000010185,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,5,0,35,2,63.67420839998522,,63.658917299995665,63.67420839998522,64.66032019999693,64.66032019999693,64.67682639998384,65.52772029998596,t,0.8563261000090279,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,5,1,36,1,65.5436341999739,,65.5287268999964,65.5436341999739,66.54326079998282,66.54326079998282,66.54326079998282,67.02877719997196,t,0.4811695999815129,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,5,2,37,5,67.04532639999525,,67.02960429998348,67.04532639999525,68.04352789997938,68.04352789997938,68.05993139999919,68.69607579999138,l,0.6457686999929138,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,5,3,38,3,68.71234409997123,,68.69710749998922,68.71234409997123,69.70954559999518,69.70954559999518,69.7262522999954,70.79473769999458,l,1.0793437999964226,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,5,4,39,4,70.81009419998736,,70.79560839998885,70.81009419998736,71.80966209998587,71.80966209998587,71.80966209998587,72.27771659998689,l,0.4561194000125397,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,5,5,40,6,72.30086239997763,,72.2791255999764,72.30086239997763,73.2765460999799,73.2765460999799,73.3102011999872,73.71087769998121,l,0.4210867000219878,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,5,6,41,0,73.72988339999574,,73.71194839998498,73.72988339999574,74.72723419999238,74.72723419999238,74.74343329999829,75.294507899991,t,0.5512365000031423,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,6,0,42,1,75.31762469999376,,75.29609409999102,75.31762469999376,76.30954949997249,76.30954949997249,76.32631689999835,78.04676479997579,t,1.7328060000145342,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,6,1,43,2,78.07496379999793,,78.04798159998609,78.07496379999793,79.060439999972,79.060439999972,79.07652789997519,79.97804539999925,l,0.9145407000032719,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,6,2,44,6,79.99326579997432,,79.97897869997541,79.99326579997432,80.99256069998955,80.99256069998955,80.99256069998955,81.86007139997673,l,0.8597836999979336,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,6,3,45,4,81.876351599989,,81.86084519998985,81.876351599989,82.86010389999137,82.86010389999137,82.87632059998577,83.5452589999768,l,0.6768810000212397,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,6,4,46,0,83.56756309999037,,83.54654039998422,83.56756309999037,84.55927939998219,84.55927939998219,84.57654249999905,85.67841219998081,t,1.1098259999998845,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,6,5,47,5,85.70888409999316,,85.67980269997497,85.70888409999316,86.6926281999913,86.6926281999913,86.70935629997985,89.22728629998164,l,2.5250528999895323,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,6,6,48,3,89.24430649998249,,89.2280475999869,89.24430649998249,90.24244069997803,90.24244069997803,90.25910529997782,91.56002239999361,l,1.305996499984758,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,7,0,49,5,91.57965789997252,,91.56204609997803,91.57965789997252,92.57573659997433,92.57573659997433,92.59202939999523,93.21196599997347,l,0.6278258000093047,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,7,1,50,3,93.22748849997879,,93.21320499997819,93.22748849997879,94.22579569998197,94.22579569998197,94.2438158999721,94.76085119997151,l,0.529530200001318,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,7,2,51,4,94.78097559997695,,94.76196289999643,94.78097559997695,95.77659659998608,95.77659659998608,95.79257619997952,96.26182239997433,l,0.4774379000009503,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,7,3,52,6,96.28182969999034,,96.26329849998001,96.28182969999034,97.27539249998517,97.27539249998517,97.29223429999547,97.86180319997948,l,0.57992680001189,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,7,4,53,0,97.87881029999699,,97.86310259997845,97.87881029999699,98.87618349998957,98.87618349998957,98.89230429998133,99.6107979999797,t,0.7273235000029672,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,7,5,54,2,99.62815729997237,,99.61209539999254,99.62815729997237,100.62541259999853,100.62541259999853,100.64187369999127,101.44442489999346,l,0.8048763999831863,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,7,6,55,1,101.45861939998576,,101.44533069999306,101.45861939998576,102.45890839997446,102.45890839997446,102.45890839997446,102.94394079997437,l,0.47686809999868274,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,8,0,56,6,102.96277869999176,,102.9455745999876,102.96277869999176,103.96313189997454,103.96313189997454,103.9753663999727,105.12679389998084,l,1.1562569000234362,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,8,1,57,4,105.14166779999505,,105.12751359998947,105.14166779999505,106.14153419999639,106.14153419999639,106.14153419999639,106.70980949999648,l,0.5563677999889478,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,8,2,58,2,106.7291750999866,,106.71144049998838,106.7291750999866,107.72546119999606,107.72546119999606,107.74281589998282,108.80988569997135,t,1.0744989000086207,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,8,3,59,1,108.82742089999374,,108.81059769997955,108.82742089999374,109.82526789998519,109.82526789998519,109.84189529999276,110.3950825999782,t,0.5657568000024185,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,8,4,60,5,110.41286029998446,,110.39587149998988,110.41286029998446,111.40877869998803,111.40877869998803,111.42502759999479,111.96243779998622,t,0.5480795000039507,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,8,5,61,0,111.97843059999286,,111.9636773999955,111.97843059999286,112.97569459999795,112.97569459999795,112.99189859998296,113.7277520999778,t,0.7384400000155438,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,8,6,62,3,113.74463549998472,,113.72904739997466,113.74463549998472,114.74193639997975,114.74193639997975,114.75886919998447,115.5932547999837,l,0.841909199982183,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,9,0,63,0,115.61202689999482,,115.59540879999986,115.61202689999482,116.60843149997527,116.60843149997527,116.62486169999465,117.67671929998323,t,1.0586091000004672,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,9,1,64,3,117.69198559998767,,117.67745579997427,117.69198559998767,118.6920377999777,118.6920377999777,118.6920377999777,119.44270469999174,l,0.7347556999884546,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,9,2,65,6,119.45882519998122,,119.44362179999007,119.45882519998122,120.4583077999996,120.4583077999996,120.4583077999996,120.9444190999784,l,0.48294950000126846,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,9,3,66,5,120.9625195999979,,120.94581799997832,120.9625195999979,121.95824979999452,121.95824979999452,121.97487679999904,122.4265568999981,l,0.45138280000537634,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,9,4,67,2,122.44599209999433,,122.42758399999002,122.44599209999433,123.44270299997879,123.44270299997879,123.45817589998478,125.11075779999373,l,1.6580833999905735,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,9,5,68,1,125.12891379999928,,125.11211429999094,125.12891379999928,126.12478969999938,126.12478969999938,126.14189279999118,126.90995489998022,l,0.7789837000018451,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,9,6,69,4,126.92542459999095,,126.91101709997747,126.92542459999095,127.92532509999,127.92532509999,127.92532509999,128.59181309997803,l,0.6507376999943517,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,10,0,70,5,128.6110970999871,,128.59316049999325,128.6110970999871,129.60805569999502,129.60805569999502,129.6245280999865,131.69510699997772,l,2.0694221000012476,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,10,1,71,3,131.72447409998858,,131.69596309997723,131.72447409998858,132.7083103999903,132.7083103999903,132.72602789997472,133.39328949997434,l,0.6831304999941494,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,10,2,72,4,133.41121709998697,,133.39414749998832,133.41121709998697,134.4092475999787,134.4092475999787,134.42524249997223,134.893752199976,l,0.47940620000008494,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,10,3,73,6,134.91055969998706,,134.89573039999232,134.91055969998706,135.9083849999879,135.9083849999879,135.92453689998365,136.44358589997864,l,0.5290481999982148,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,10,4,74,1,136.46066669997526,,136.44545339999604,136.46066669997526,137.458310099988,137.458310099988,137.47528339998098,138.0589688999753,t,0.5892361000005621,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,10,5,75,0,138.0771829999867,,138.06030049998662,138.0771829999867,139.07467389997328,139.07467389997328,139.0913538999739,139.62875289999647,t,0.5510401999927126,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,10,6,76,2,139.64479269998264,,139.63042399997357,139.64479269998264,140.64124869997613,140.64124869997613,140.65768889998435,141.41152169997804,t,0.7659574999997858,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,11,0,77,3,141.42874139998457,,141.4127515,141.42874139998457,142.42402159998892,142.42402159998892,142.44190099998377,143.16051439999137,l,0.7325446999748237,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,11,1,78,6,143.17621209999197,,143.16153199999826,143.17621209999197,144.1753351999796,144.1753351999796,144.1913712999958,144.57583799998974,l,0.3910920000053011,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,11,2,79,0,144.6064637999807,,144.57657749997452,144.6064637999807,145.5909388999862,145.5909388999862,145.60774279999896,146.12588699997286,t,0.518078199995216,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,11,3,80,1,146.14565449999645,,146.12673689998337,146.14565449999645,147.14117629997781,147.14117629997781,147.15767009998672,147.69247459998587,t,0.5362639999948442,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,11,4,81,2,147.70961869999883,,147.69348189997254,147.70961869999883,148.70818549999967,148.70818549999967,148.7241855999746,149.20988569999463,l,0.4858054000069387,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,11,5,82,5,149.23015479999594,,149.2112538999936,149.23015479999594,150.22557869998855,150.22557869998855,150.24123219997273,150.84352759999456,l,0.6133622000052128,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,11,6,83,4,150.85966299998108,,150.84484069998143,150.85966299998108,151.85730399997556,151.85730399997556,151.87464919997728,152.50980009997147,l,0.6420816000027116,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
