reward_today,future_today,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,1,3,10,4,26.524125099997036,,26.506112799979746,26.524125099997036,27.518930499994894,27.518930499994894,27.537147600000026,28.721119499998167,t,1.196801799989771,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,1,4,11,6,28.736101199989207,,28.72208249999676,28.736101199989207,29.735868299991125,29.735868299991125,29.735868299991125,32.53768599999603,t,2.7946080999972764,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,1,5,12,3,32.555048999987775,,32.53858419999597,32.555048999987775,33.55279319998226,33.55279319998226,33.569795499992324,36.4883065999893,t,2.9295816000085324,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,1,6,13,0,36.510417599987704,,36.490130299993325,36.510417599987704,37.50280089999433,37.50280089999433,37.51870909999707,38.28942009998718,l,0.779880400019465,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,2,0,14,6,38.31738490000134,,38.290627799986396,38.31738490000134,39.302315299981274,39.302315299981274,39.31947879999643,40.570746699988376,t,1.262641999986954,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,2,1,15,0,40.586589599988656,,40.571662500005914,40.586589599988656,41.58624809997855,41.58624809997855,41.58624809997855,42.853759199992055,l,1.260667900001863,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,2,2,16,1,42.86921629999415,,42.85477829998126,42.86921629999415,43.869344000006095,43.869344000006095,43.869344000006095,44.50419249999686,l,0.6237312000012025,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,2,3,17,5,44.521794600004796,,44.50553689998924,44.521794600004796,45.51867309998488,45.51867309998488,45.53584060000139,46.15346420000424,t,0.623919300007401,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,2,4,18,4,46.17169369998737,,46.15411929998663,46.17169369998737,47.16879500000505,47.16879500000505,47.18583360000048,47.83828840000206,t,0.6629837999935262,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,2,5,19,2,47.85576839998248,,47.839637400000356,47.85576839998248,48.85146939998958,48.85146939998958,48.86884280000231,51.10576669999864,t,2.249682699999539,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,2,6,20,3,51.126752099982696,,51.10722189999069,51.126752099982696,52.11840989999473,52.11840989999473,52.135164199979044,53.10360659999424,t,0.9779430999769829,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,3,0,21,0,53.12027630000375,,53.104390599997714,53.12027630000375,54.11856639999314,54.11856639999314,54.13516309999977,54.770904400007566,l,0.6344490999763366,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,3,1,22,1,54.79212729999563,,54.77228959999047,54.79212729999563,55.78526859998237,55.78526859998237,55.80278090000502,56.5696348999918,l,0.7804199999955017,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,3,2,23,5,56.587603399995714,,56.570772699982626,56.587603399995714,57.5852079000033,57.5852079000033,57.60160649998579,58.20454469998367,t,0.6070343000174034,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,3,3,24,2,58.224686000001384,,58.20587829998112,58.224686000001384,59.218326400005026,59.218326400005026,59.23474339998211,60.620828199986136,l,1.3870260000112467,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,3,4,25,6,60.63572779999231,,60.62173929999699,60.63572779999231,61.63544479999109,61.63544479999109,61.63544479999109,62.2868865999917,t,0.6351968999952078,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,3,5,26,3,62.310568199987756,,62.28863779999665,62.310568199987756,63.30123310000636,63.30123310000636,63.318306400004076,65.10615959999268,t,1.7912968999880832,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,3,6,27,4,65.12385559998802,,65.10694510000758,65.12385559998802,66.11796519998461,66.11796519998461,66.13511329999892,66.73823970000376,t,0.6063607999822125,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,4,0,28,2,66.75631199998315,,66.73965780000435,66.75631199998315,67.75144629998249,67.75144629998249,67.76812799999607,68.36946389998775,l,0.60631070000818,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,4,1,29,6,68.38720269998885,,68.37021749999258,68.38720269998885,69.3848580000049,69.3848580000049,69.40206860000035,70.26976259998628,t,0.8747967000235803,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,4,2,30,4,70.28743339999346,,70.27053029998206,70.28743339999346,71.28503649999038,71.28503649999038,71.30091170000378,71.96881200000644,t,0.6730420000094455,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,4,3,31,3,71.98452929998166,,71.97003929998027,71.98452929998166,72.98452179998276,72.98452179998276,72.98452179998276,74.00383589998819,t,1.0071561000077054,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,4,4,32,1,74.02389579999726,,74.00511090000509,74.02389579999726,75.0189504000009,75.0189504000009,75.03462900000159,75.5533235000039,l,0.5217285999970045,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,4,5,33,0,75.57579249999253,,75.55411309999181,75.57579249999253,76.56821669999044,76.56821669999044,76.58434249999118,77.13694969998323,l,0.5649971000093501,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,4,6,34,5,77.15878080000402,,77.13801929997862,77.15878080000402,78.15088719999767,78.15088719999767,78.16861759999301,78.66940280000563,t,0.5150237000198103,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,5,0,35,3,78.6860104999796,,78.67069989998708,78.6860104999796,79.66831579999416,79.66831579999416,79.70246619998943,80.73631179999211,t,1.057914199976949,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,5,1,36,5,80.75374650000595,,80.73779939999804,80.75374650000595,81.75175359999412,81.75175359999412,81.76850829998148,82.35279370000353,t,0.5917984999832697,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,5,2,37,1,82.37559229999897,,82.35429170000134,82.37559229999897,83.36768120000488,83.36768120000488,83.38432339997962,84.02130709998892,l,0.6504372000053991,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,5,3,38,0,84.04077259998303,,84.02232069999445,84.04077259998303,85.03430780000053,85.03430780000053,85.05100999999559,85.62136170000304,l,0.5806255999777932,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,5,4,39,4,85.63925569999265,,85.62269399999059,85.63925569999265,86.63487670000177,86.63487670000177,86.6511491999845,87.1697228999983,t,0.5235391999885906,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,5,5,40,2,87.1891102999798,,87.17105790000642,87.1891102999798,88.18536249999306,88.18536249999306,88.20176880000508,89.88620079998509,t,1.696215400006622,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,5,6,41,6,89.90268529998139,,89.88725189998513,89.90268529998139,90.90051499998663,90.90051499998663,90.91724769998109,91.76921060000313,l,0.8596881999983452,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,6,0,42,2,91.78400069999043,,91.76997890000348,91.78400069999043,92.78398310000193,92.78398310000193,92.78398310000193,93.2203140000056,t,0.43067600001813844,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,6,1,43,5,93.25283919999492,,93.22169789997861,93.25283919999492,94.23433760000626,94.23433760000626,94.26832499998272,95.21925789999659,t,0.9798439999867696,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,6,2,44,0,95.24201190000167,,95.22038240000256,95.24201190000167,96.23443059998681,96.23443059998681,96.250727799983,96.90314429998398,l,0.6652188000152819,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,6,3,45,6,96.92106429999694,,96.90445949998684,96.92106429999694,97.91788359999191,97.91788359999191,97.93445939998492,98.56914209999377,t,0.6416817000135779,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,6,4,46,1,98.58956089999992,,98.5709288000071,98.58956089999992,99.58512969998992,99.58512969998992,99.60078479998629,101.15264859999297,l,1.564980299997842,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,6,5,47,3,101.17142279999098,,101.15400369997951,101.17142279999098,102.16742919999524,102.16742919999524,102.18427249998786,103.06892119999975,t,0.8857719000079669,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,6,6,48,4,103.08514809998451,,103.06978499999968,103.08514809998451,104.08455840000533,104.08455840000533,104.10057889999007,105.70209219999379,t,1.6136306000116747,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,7,0,49,6,105.71704659998068,,105.70303869998315,105.71704659998068,106.71671419998165,106.71671419998165,106.71671419998165,107.28742659999989,t,0.5640889000205789,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,7,1,50,5,107.30641600000672,,107.28874099999666,107.30641600000672,108.30055379998521,108.30055379998521,108.31736729998374,108.8700295999879,t,0.5631604999944102,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,7,2,51,3,108.89162619999843,,108.87144809999154,108.89162619999843,109.88446339999791,109.88446339999791,109.90086009999504,110.53576440000325,t,0.6401982000097632,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,7,3,52,1,110.55602849999559,,110.53741089999676,110.55602849999559,111.55041589998291,111.55041589998291,111.56681899999967,112.06761279999046,l,0.5053103999816813,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,7,4,53,4,112.08572350000031,,112.06837269998505,112.08572350000031,113.0833892999799,113.0833892999799,113.10004180000396,113.8366784999962,t,0.7491458999866154,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,7,5,54,2,113.8556050999905,,113.83806660000118,113.8556050999905,114.85114779998548,114.85114779998548,114.8674376999843,116.07123929998488,l,1.203881299996283,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,7,6,55,0,116.08844679998583,,116.07235949998721,116.08844679998583,117.08389270000043,117.08389270000043,117.100617899996,117.68506789999083,l,0.5970284000213724,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,8,0,56,2,117.70461459999206,,117.68565719999606,117.70461459999206,118.70074209998711,118.70074209998711,118.71706850000191,119.32173379999585,l,0.6176304999971762,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,8,1,57,5,119.34082019998459,,119.32310109998798,119.34082019998459,120.33353979999083,120.33353979999083,120.35039989999495,120.78574679998565,t,0.4377037000085693,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,8,2,58,1,120.80966070000432,,120.78734759998042,120.80966070000432,121.80062409999664,121.80062409999664,121.81734169999254,122.4368554999819,l,0.6336865999910515,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,8,3,59,4,122.45675680000568,,122.4381907999923,122.45675680000568,123.45118709999952,123.45118709999952,123.46702399998321,124.01893019999261,t,0.5589162000105716,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,8,4,60,6,124.04053979998571,,124.01993749997928,124.04053979998571,125.03318659999059,125.03318659999059,125.05039669998223,125.70364999998128,t,0.6619618000113405,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,8,5,61,0,125.72155289998045,,125.70503849998931,125.72155289998045,126.71660329998122,126.71660329998122,126.73352979999618,127.46990799999912,l,0.7507532000017818,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,8,6,62,3,127.4904283999931,,127.47157189997961,127.4904283999931,128.48311749999993,128.48311749999993,128.50044689999777,129.9017993999878,t,1.4073919999937061,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,9,0,63,3,129.91608019999694,,129.9034073999792,129.91608019999694,130.91652599998633,130.91652599998633,130.91652599998633,131.91799919999903,t,0.9961792000103742,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,9,1,64,2,131.93305099999998,,131.91886949999025,131.93305099999998,132.93364440000732,132.93364440000732,132.93364440000732,135.8211284999852,l,2.872143699991284,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,9,2,65,1,135.83875460000127,,135.82239570000092,135.83875460000127,136.83318679998047,136.83318679998047,136.84935949998908,137.41839909998816,l,0.5825260000128765,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,9,3,66,0,137.43975890000002,,137.42009440000402,137.43975890000002,138.43303009998635,138.43303009998635,138.44941869998001,139.26755009999033,l,0.8170987000048626,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,9,4,67,4,139.28274659998715,,139.26836649997858,139.28274659998715,140.28295969997998,140.28295969997998,140.28295969997998,142.15056919999188,t,1.8605483999999706,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,9,5,68,5,142.1671798999887,,142.15151979998336,142.1671798999887,143.1661938999896,143.1661938999896,143.1661938999896,143.81888879998587,t,0.6475143000134267,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,9,6,69,6,143.8390558999963,,143.82039690000238,143.8390558999963,144.83294009999372,144.83294009999372,144.85013229999458,145.46796379997977,t,0.6247282000258565,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,10,0,70,1,145.48842849998618,,145.46871289997944,145.48842849998618,146.48278160000336,146.48278160000336,146.49913270000252,147.10223349998705,l,0.6123560999985784,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,10,1,71,2,147.1217956999899,,147.10405809999793,147.1217956999899,148.11627559998306,148.11627559998306,148.13335230000666,148.78457909999997,t,0.6516025000018999,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,10,2,72,4,148.80415290000383,,148.78608649998205,148.80415290000383,149.79973899998004,149.79973899998004,149.81656289999955,150.46865279998747,t,0.6654271000006702,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,10,3,73,3,150.4872306000034,,150.47008830000414,150.4872306000034,151.48283180000726,151.48283180000726,151.4995011999854,151.95128639999893,t,0.4648866999777965,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,10,4,74,0,151.9725666999875,,151.9536656999844,151.9725666999875,152.9659326999972,152.9659326999972,152.98261289999937,153.4670177999942,l,0.4878263999999035,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,10,5,75,5,153.48803429998225,,153.46815420000348,153.48803429998225,154.48243020000518,154.48243020000518,154.49862529998063,154.90206799999578,t,0.411144499987131,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,10,6,76,6,154.92344759998377,,154.90379119999125,154.92344759998377,155.91662790000555,155.91662790000555,155.93238199999905,156.55143329998828,t,0.6189952999993693,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,11,0,77,1,156.5703137999808,,156.55248270000448,156.5703137999808,157.56588449998526,157.56588449998526,157.58208629998262,158.2360422000056,l,0.6671855000022333,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,11,1,78,4,158.25412139997934,,158.23755619997974,158.25412139997934,159.24860409999383,159.24860409999383,159.26563959999476,159.81778069998836,t,0.5549241999979131,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,11,2,79,6,159.83638500000234,,159.81860659999074,159.83638500000234,160.8327584999788,160.8327584999788,160.8492241000058,161.4173552999855,t,0.571423399989726,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,11,3,80,0,161.438768299995,,161.4182657999918,161.438768299995,162.43202889998793,162.43202889998793,162.44897850000416,163.06756470000255,l,0.6209048999880906,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,11,4,81,3,163.08661490000668,,163.06843290000688,163.08661490000668,164.0820684999926,164.0820684999926,164.0998510000063,164.51784699998097,t,0.4228344000002835,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,11,5,82,2,164.5367147999932,,164.5186829000013,164.5367147999932,165.53219120000722,165.53219120000722,165.54878719997942,166.03449900000123,t,0.4998116999922786,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,11,6,83,5,166.0501250999805,,166.0359288000036,166.0501250999805,167.05006529999082,167.05006529999082,167.05006529999082,167.91701189999003,t,0.8599700000195298,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
